app_name,app_description,app_uuid,rootCause_url,rootCause_parameter,rootCause_method,moduleName,status,scanType,parentScanUuid,severity,variances_size,attackType,firstDiscovered,"firstDiscoveredScan_appId","firstDiscoveredScan_crawlOnly","firstDiscoveredScan_createTime","firstDiscoveredScan_endTime","firstDiscoveredScan_engineUuid","firstDiscoveredScan_failureReason","firstDiscoveredScan_highestSeverity","firstDiscoveredScan_parentScanUuid","firstDiscoveredScan_scanConfig_appUuid","firstDiscoveredScan_scanConfig_attackTemplateUuid","firstDiscoveredScan_scanConfig_description","firstDiscoveredScan_scanConfig_incremental","firstDiscoveredScan_scanConfig_incrementalEnabled","firstDiscoveredScan_scanConfig_lastScanTime","firstDiscoveredScan_scanConfig_name","firstDiscoveredScan_scanConfig_uuid","firstDiscoveredScan_scanType","firstDiscoveredScan_scheduleUuid","firstDiscoveredScan_startTime","firstDiscoveredScan_status",firstDiscoveredScan_uuid,"firstDiscoveredScan_vulnCount",lastDiscovered,lastDiscoveredScan_appId,"lastDiscoveredScan_crawlOnly","lastDiscoveredScan_createTime","lastDiscoveredScan_endTime","lastDiscoveredScan_engineUuid","lastDiscoveredScan_failureReason","lastDiscoveredScan_highestSeverity","lastDiscoveredScan_parentScanUuid","lastDiscoveredScan_scanConfig_appUuid","lastDiscoveredScan_scanConfig_attackTemplateUuid","lastDiscoveredScan_scanConfig_description","lastDiscoveredScan_scanConfig_incremental","lastDiscoveredScan_scanConfig_incrementalEnabled","lastDiscoveredScan_scanConfig_lastScanTime","lastDiscoveredScan_scanConfig_name","lastDiscoveredScan_scanConfig_uuid","lastDiscoveredScan_scanType","lastDiscoveredScan_scheduleUuid","lastDiscoveredScan_startTime","lastDiscoveredScan_status",lastDiscoveredScan_uuid,"lastDiscoveredScan_vulnCount",newlyDiscovered,scans_size,uuid
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/js/moment.min.js",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,0,HTTPSEverywhere,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"78576818-82f0-44b9-ac92-c92243ffc796"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/search/page/",,GET,X-Content-Type-Options,UNREVIEWED,,,INFORMATIONAL,0,X-Content-Type-Options,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"6327f4ce-0b57-46a7-abfe-555986f73e81"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/js/moment.min.js",,GET,"HTTP Headers",UNREVIEWED,,,INFORMATIONAL,0,HTTPHeaders,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"57f9de25-7f78-41ee-a898-2752829519b6"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/search/page/",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,0,HTTPSEverywhere,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"5bf7712d-d912-411a-b6a0-e7111ebf67e6"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/js/jquery.nivo.slider.pack.js",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,0,HTTPSEverywhere,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"99194c14-dc74-473e-9bd2-091e373e7fdb"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/js/jquery.validate.min.js",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,0,HTTPSEverywhere,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"eaaa6908-b6ec-4d96-84c5-0b11e87ef72e"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/js/respond.min.js",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,0,HTTPSEverywhere,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"dda636b5-4aa0-42f7-956b-9a8061ce24bb"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/js/tools.js",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,0,HTTPSEverywhere,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"61585af1-c644-4d5d-969f-5a587904132d"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/search/page/",,GET,"Content Security Policy Header",UNREVIEWED,,,INFORMATIONAL,0,CSPHeaders,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"ae3a3c5d-b9d9-44f5-87a0-c0d3dadbcf70"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/js/jquery.nivo.slider.pack.js",,GET,"HTTP Headers",UNREVIEWED,,,INFORMATIONAL,0,HTTPHeaders,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"d68af157-a2f4-4a7e-aa8a-473bba8ecd7f"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/js/jquery.validate.min.js",,GET,"HTTP Headers",UNREVIEWED,,,INFORMATIONAL,0,HTTPHeaders,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"8f27123c-72fd-4487-b21a-6b8c68219137"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/js/respond.min.js",,GET,"HTTP Headers",UNREVIEWED,,,INFORMATIONAL,0,HTTPHeaders,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"dc117677-b2ba-4814-bdeb-81c809fbe7c2"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/js/tools.js",,GET,"HTTP Headers",UNREVIEWED,,,INFORMATIONAL,0,HTTPHeaders,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"eea96551-4c4d-4cda-bfb7-a683ad98ddc1"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/products_pictures/Jack_Black_True_Volume_Thickening_Shampoo_12_fl_oz_big_2d598b.jpg",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,0,HTTPSEverywhere,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"45ea4314-44aa-4434-815a-6d67b7605bda"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/products_pictures/Breville_BES870XL_Barista_Express_Espresso_Machine_small_9a1361.jpg",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,0,HTTPSEverywhere,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"d0d02293-effd-4d52-8891-6565d290f873"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/js/bootstrap.js",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,0,HTTPSEverywhere,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"c01d7faa-e058-49e1-a5e5-5cc122928635"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/products_pictures/Omron_BP710N_3_Series_Upper_Arm_Blood_Pressure_Monitor_small_9b95c1.jpg",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,0,HTTPSEverywhere,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"8fcc91bd-fdfe-4491-ba8a-8e5ce555be70"
"Web Scan Test",,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","http://hackazon.webscantest.com/js/bootstrap.js",,GET,"HTTP Headers",UNREVIEWED,,,INFORMATIONAL,0,HTTPHeaders,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,"2021-07-08T19:23:23.543165","583e61d8-27a4-42f3-861f-c1cb2da33a3c",false,"2021-07-08T18:26:26.06088","2021-07-08T19:23:31.729864","84b71f11-bc86-44b7-be53-4eb31a58dcdf",,HIGH,,"583e61d8-27a4-42f3-861f-c1cb2da33a3c","11111111-0000-0000-0000-000000000000",,false,false,,"All Attack Modules (No Auth)","db5cef9f-6127-4bc7-bbfa-4b790dce4b52",REGULAR,,"2021-07-08T18:26:26.036002",COMPLETE,"44a1712f-1fcf-42ee-91ba-5bf2fdec14b1",419,true,1,"5bf41545-9062-408b-ac19-7f0faff21365"
